race_id,course,course_id,date,off_time,distance,race_class,type,age_band,prize,field_size,going,surface,horse_id,horse,age,sex,trainer,trainer_id,trainer_location,trainer_rtf,owner,owner_id,lbs,ofr,rpr,ts,jockey,jockey_id,last_run,form,current_odds,comment,spotlight,quotes,number,draw,past_results_flags,silk_url,dist_y,mean_speed_figure,last_speed_figure,best_speed_figure_at_distance,best_speed_figure_at_track,avg_finishing_position,avg_ovr_btn,avg_finishing_position_going,avg_ovr_button_on_going,best_speed_figure_on_course_going_distance,last_speed_figure_on_going_distance,jockey_win_percentage_at_distance,trainer_win_percentage_at_distance,horse_ae_at_distance,horse_win_percentage_at_distance,trainer_21_days_win_percentage,jockey_21_days_win_percentage,trainer_win_percentage_at_course,trainer_avg_ovr_btn_at_course,trainer_avg_finishing_position_at_course,benter_proba,ensemble_proba,predicted_winner,mlp_proba,rf_proba,xgboost_proba
rac_11708047,Sandown,crs_1404,2025-08-29 00:00:00,2:15,5f10y,Class 4,Flat,2yo,"£6,019",6,Good,Turf,hrs_52641386,Bassenthwaite,2,gelding,Clive Cox,trn_52767,"Lambourn, Berks",48.0,David W Armstrong,own_506420,133,82,90,74,Hector Crouch,jky_278418,51,651,5,Won at Ffos Las in latest novice start and that form has substance; gelded since,"Related to several winners for his owner; took a major step forward at Ffos Las (5f, good) in latest novice start and the form of that success has substance; gelded since; could well improve further.","""[]""",4,3,"""[\""D\""]""",https://www.rp-assets.com/svg/5/0/6/126605.svg,1110,19.71372654105195,18.17881341926954,20.26080283473065,0,0.25,0.272727272727273,1,0,0,19.64805669049735,0.13,0.16,6.4,0.33,10,9.52,0,0,0,0.26835003803001495,0.47506517235517615,1,0.30398425850723965,0.6540622888888558,0.8956082463264465
rac_11708047,Sandown,crs_1404,2025-08-29 00:00:00,2:15,5f10y,Class 4,Flat,2yo,"£6,019",6,Good,Turf,hrs_54525527,Jenny Jerome,2,filly,Simon Hodgson,trn_240849,"Dogmersfield, Hants",100.0,Pcf Racing Ltd Ceramic Tile Merchants,own_1439700,120,69,89,42,Trevor Whelan,jky_259710,29,753,15,Ran well dropped to 5f last time; possibilities if building on that effort,"Thrice-raced filly who appeared to show improvement dropped to 5f at Nottingham (good to soft; finished third) most recently; possibilities kept to this distance, provided she builds on the latest effort.","""[]""",6,5,"""[]""",https://www.rp-assets.com/svg/5/2/9/359925.svg,1110,19.03235105681583,17.478813559322035,19.34566900829599,0,0.2,0.153846153846154,0,0,0,19.34566900829599,0.1,0.15,0,0,9.3,13.33,14.29,0.2666666666666666,4,0.17787908470323827,0.2578587915337839,0,0.14232868370168997,0.32617659938487487,0.47834599018096924
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_25810869,Level Up,6,gelding,David Evans,trn_34614,"Pandy, Monmouths",36.0,Mrs E Evans,own_577388,137,67,79,75,Alec Voikhansky(3),jky_303102,20,212744,10,Two 5f wins this seasons; should run his race and he's not discounted,"Prolific winner who has added two 5f handicaps to his haul in 2025, on good to soft ground at Chepstow and good to firm at Leicester; not beaten far into fourth on his last two starts; each-way shout again.","""[]""",2,7,"""[\""D\""]""",https://www.rp-assets.com/svg/f/7/4/144347f.svg,1110,19.938826422778263,18.118356338251623,22.3055286079752,0,0.277777777777778,0.363636363636364,5.5,0.2201834862385321,0,19.73451734275696,0.16,0.11,1.34,0.18,12.24,13.7,0,0,0,0.9315736685925867,0.7261412109342014,0,0.48875043656823686,0.5954950602947431,0.2904552221298218
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_35554575,Charlie Mason,4,gelding,Tony Carroll,trn_87426,"Cropthorne, Worcs",59.0,Shropshire Wolves,own_629692,137,67,76,67,Colin Keane,jky_269877,21,580332,5,4 wins at 6f; kept on well for 2nd at Brighton last time; slow starts an issue back at 5f,All his wins have come over 6f and it was over that trip that he rattled home for second in a stronger race at Brighton three weeks ago; has form over 5f but he can blow the start and could get going too late.,"""[]""",3,10,"""[]""",https://www.rp-assets.com/svg/3/2/4/157423.svg,1110,19.07570930295747,17.562533262373602,19.56968468315216,0,0.172413793103448,0.188679245283019,5.428571428571429,0.1842105263157894,0,19.342851607857817,0.17,0.11,0,0,10.34,8.47,0,0,0,0.4795789364798272,0.5935860334091266,1,0.6408606883081573,0.6672151624544261,0.909713089466095
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_35055993,Sioux Warrior,4,gelding,Adrian Wintle,trn_61605,"Westbury-On-Severn, Gloucs",53.0,Goodwin's & Partner,own_1431896,136,66,78,70,Joe Leavy,jky_303777,50,921330,13,Below par at Newbury (6f) last time but he'd been in good form beforehand; can bounce back,"Low-key effort at Newbury (6f, good to firm) seven weeks ago but prior to that he had been in good form, his Brighton win (5.3f, good) sandwiched by placed efforts at Nottingham, Bath and Leicester; each-way shout back from a short break.","""[]""",4,6,"""[\""D\""]""",https://www.rp-assets.com/svg/4/7/9/357974.svg,1110,19.37789971578552,16.92756292203806,20.89225498690232,20.602173866230245,0.25,0.37037037037037,4.5,0.2580645161290322,20.602173866230245,17.8829934899129,0.14,0.06,0,0,12.79,13.33,0,0,0,0.7686303152693202,0.6608851301999288,0,0.6332768728170493,0.538651680397968,0.8188877701759338
rac_11708047,Sandown,crs_1404,2025-08-29 00:00:00,2:15,5f10y,Class 4,Flat,2yo,"£6,019",6,Good,Turf,hrs_53390281,Novelette,2,filly,Simon & Ed Crisford,trn_337302,"Newmarket, Suffolk",80.0,"M Tabor, D Smith & Mrs J Magnier",own_662884,135,84,88,67,Callum Shepherd,jky_280029,30,3211,2.63,"Two from two since wearing a hood, latest performance in C&D nursery; respected","Has raced only on good ground; 2-2 since wearing a hood, latest performance in C&D nursery when beating a subsequent scorer and taking overall form figures to 3211; respected in the retained headgear.","""[]""",1,2,"""[\""CD\""]""",https://www.rp-assets.com/svg/1/2/7/165721.svg,1110,20.00912625418626,18.16989176779272,20.429992440451624,19.42188307987126,0.571428571428571,0.695652173913043,1.75,0.6956521739130435,19.42188307987126,19.94526419402376,0.13,0.21,1.53,0.5,16.67,13.04,0,0,0,0.9280629706575537,0.8195344231878712,0,0.9192275232821514,0.7090791844725995,0.737181544303894
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_30123499,Diomed Spirit,5,gelding,Stuart Williams,trn_76887,"Newmarket, Suffolk",55.0,Diomed Racing And Partner,own_1269396,132,62,73,50,Marco Ghiani,jky_294903,120,87355,12,Not at best on AW last winter; still to offer much on turf; best watched after a break,Not at his best on AW last winter and he's yet to be placed in seven turf starts; much lower mark in this discipline but risky back from four months off.,"""[]""",7,8,"""[\""D\""]""",https://www.rp-assets.com/svg/9/4/3/317349.svg,1110,19.820605452734515,18.154559084094316,22.85288752699476,0,0.178571428571429,0.224719101123595,6.75,0.1702127659574468,0,20.188286846619636,0.14,0.13,1.6,0.25,16,10.82,0,0,0,0.8860315163421483,0.6085920918529881,0,0.2827305487408446,0.4184039264244966,0.14919230341911316
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_42005376,South Shore Island,3,gelding,Amanda Perrett,trn_95967,"Pulborough, W Sussex",50.0,South Shore Island Partnership,own_1386432,134,66,72,77,Robert Havlin,jky_29508,10,96446,11,13-race maiden; down in the weights but needs more now dropped to 5f for the first time,13-race maiden; dropping down the weights but hopes rest on this first attempt at 5f prompting something extra.,"""[]""",6,2,"""[]""",https://www.rp-assets.com/svg/b/8/0/346608b.svg,1110,19.393333752279684,17.377567140600313,0,18.388163863344513,0.172413793103448,0.196078431372549,4.166666666666667,0.3,0,0,0.08,0.08,0,0,13.95,12.5,13.04,0.2013129102844638,4.695652173913044,0.42319729297830466,0.4638282536477049,0,0.22788370856396653,0.5309046587105409,0.46176379919052124
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_21690935,Secret Handsheikh,7,gelding,John Gallagher,trn_92772,"Chastleton, Oxon",60.0,The Old Deer Racing Partnership,own_1235956,132,62,75,70,Trevor Whelan,jky_259710,13,754371,10,"Multiple winner, the latest at Bath two weeks ago; not shone at Sandown previously","He was gaining the 11th win of his career when coming out narrowly on top in a five-runner Class 6 at Bath two weeks ago (5.7f, firm); unplaced in four visits to Sandown and others look stronger this time.","""[{\""date\"": \""2021-02-04\"", \""horse\"": \""Secret Handsheikh\"", \""horse_id\"": \""hrs_21690935\"", \""race\"": \""Get Your Ladbrokes Daily Odds Boost Handicap\"", \""race_id\"": \""rac_10085218\"", \""course\"": \""Southwell (AW)\"", \""course_id\"": \""crs_10244\"", \""distance_f\"": \""6\"", \""distance_y\"": \""1336\"", \""quote\"": \""Secret Handsheikh was a convincing winner last time and went up 9lb but he loves this surface. He skips off the surface and has such a good attitude - Hollie Doyle, jockey.\""}]""",8,4,"""[\""D\""]""",https://www.rp-assets.com/svg/9/8/9/308989.svg,1110,19.666757845884916,18.855656697009103,22.263432523210422,19.23483433133492,0.25,0.256410256410256,4.6,0.2797202797202797,19.23483433133492,22.263432523210422,0.1,0.08,0.44,0.06,10.53,13.33,0,0,0,0.8976372224865637,0.7082427955894961,0,0.8052470086356172,0.5252209378750365,0.5538854598999023
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_30967839,Savannah Smiles,5,mare,Grace Harris,trn_226845,"Shirenewton, Gwent",74.0,Belly's Heroes,own_1104404,132,62,77,67,David Egan,jky_286164,10,212522,6.5,5f Chepstow win last month; unlucky loser back there ten days ago; high on the list,"Saw off Level Up at Chepstow (5f, good to firm) last month and she has finished second in three of her four runs since, notably when unlucky back at Chepstow ten days ago; 2lb well in and she would seem highly likely to run her race once again.","""[{\""date\"": \""2024-09-03\"", \""horse\"": \""Savannah Smiles\"", \""horse_id\"": \""hrs_30967839\"", \""race\"": \""In Memory Of Late Sylvia Taylor Handicap\"", \""race_id\"": \""rac_11360427\"", \""course\"": \""Chepstow\"", \""course_id\"": \""crs_312\"", \""distance_f\"": \""6\"", \""distance_y\"": \""1336\"", \""quote\"": \""Savannah Smiles was brilliant and it was a really good win - she's blossomed this year! We bought her last summer and she didn't really do an awful lot, so we gave her a break and she's come back a different horse. She's kept her form all the way through the all-weather and I thought I'd give her another go on the turf and she's never looked back - Grace Harris, trainer.\""}]""",9,5,"""[\""BF\"", \""D\""]""",https://www.rp-assets.com/svg/1/0/1/276101.svg,1110,19.72004343250646,17.099705618840396,21.253130105851763,0,0.416666666666667,0.62111801242236,2.75,0.7207207207207208,0,20.217383431342327,0.13,0.1,0.5,0.14,11.82,14.29,0,0,0,0.9586957269472021,0.7970232653146423,0,0.7482754901825692,0.6642316278778865,0.5858436226844788
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_20184745,Lipsink,8,gelding,Michael Appleby,trn_93267,"Oakham, Rutland",66.0,William Esdaile,own_1108816,138,68,75,72,Saffie Osborne,jky_301050,14,53742,5.5,"Good 2nd at Newmarket (6f, good to firm) two weeks ago; not ground dependant; solid claims",On a handy mark and he ran well from the front in a 6f handicap at Newmarket two weeks ago; has form on soft so the prospect of rain won't be an issue; should go close.,"""[{\""date\"": \""2024-06-13\"", \""horse\"": \""Lipsink\"", \""horse_id\"": \""hrs_20184745\"", \""race\"": \""Discover Whats Trending At Rhino.Bet Casino Handicap\"", \""race_id\"": \""rac_11285703\"", \""course\"": \""Nottingham\"", \""course_id\"": \""crs_1040\"", \""distance_f\"": \""6\"", \""distance_y\"": \""1338\"", \""quote\"": \""That was a bit of a surprise. We thought Lipsink needed that badly today which he probably did so he's going to come on a lot. He's a nice horse. He's in here again next week and we'll probably bring him back - Mick Appleby, trainer.\""}]""",1,3,"""[\""D\""]""",https://www.rp-assets.com/svg/4/0/2/277204.svg,1110,19.23557719211637,16.37357765627309,20.490464515680024,20.371926053342342,0.238095238095238,0.338983050847458,4,0.303030303030303,20.371926053342342,17.041477206990436,0.1,0.14,0.74,0.09,11.11,15.22,0,0,0,0.701157945621875,0.711124537695955,0,0.8792275254582056,0.6901397082170889,0.8215843439102173
rac_11708086,Sandown,crs_1404,2025-08-29 00:00:00,2:45,5f10y,Class 5,Flat,3yo+,"£4,449",10,Good,Turf,hrs_36921388,Fletcher's Flight,5,gelding,Philip McBride,trn_71712,"Newmarket, Suffolk",60.0,The Narc Partnership,own_1029292,136,66,75,71,Sean Levey,jky_253908,26,907842,6,On a dangerous mark and he's run creditably on his last two starts; leading contender,"In good form in the second half of 2024, winning three times; back down in the weights after a slow start to this campaign and there have been much more encouraging signs on his last two starts; rain won't hurt and he's a leading contender.","""[]""",5,9,"""[\""BF\"", \""D\""]""",https://www.rp-assets.com/svg/3/2/3/257323.svg,1110,19.43420153849982,17.175758758661072,21.67950237676868,20.05965018407038,0.161290322580645,0.232558139534884,3,0.4912280701754386,20.05965018407038,19.407677378105692,0.14,0.15,0.93,0.2,20,9.52,12.5,0.1797752808988764,4.5,0.5153298838420565,0.5228916809803072,0,0.4962110875098845,0.5252925354850828,0.5960207581520081
rac_11707852,Salisbury,crs_1352,2025-08-29 00:00:00,5:43,6f,Class 4,Flat,2yo,"£5,400",10,Good,Turf,hrs_56219485,Alarming,2,filly,Ralph Beckett,trn_125253,"Kimpton, Hants",49.0,Nbr 28 & Mrs Catherine Dallas,own_1445464,125,0,0,0,Rossa Ryan,jky_287232,0,0,5,"First foal; dam runner-up 1m4f Flat (RPR 61)/1m6f bumper, out of US 1m1f Grade 3 winner","First foal; dam runner-up 1m4f Flat (RPR 61)/1m6f bumper, out of US 1m1f Grade 3 winner; in a top yard so has to be respected.","""[]""",10,9,"""[]""",https://www.rp-assets.com/svg/6/6/3/361366.svg,1320,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0,9.09,10,0,0,0,0.6841952752369971,0.6900129432575229,1,0.7295347052678296,0.6683563671992516,0.8977593779563904
rac_11707852,Salisbury,crs_1352,2025-08-29 00:00:00,5:43,6f,Class 4,Flat,2yo,"£5,400",10,Good,Turf,hrs_49143892,Tinsel,2,colt,Hughie Morrison,trn_96336,"East Ilsley, Berks",25.0,"A Bevan, I McMillan & Glassex Holdings",own_1415908,128,0,0,0,Pierre-Louis Jamin,jky_283893,0,0,23,"21,000gns yearling; positive pedigree but stable's newcomers are usually best watched","21,000gns yearling; sixth foal; half-brother to winners Ropey Guest (Group-placed 7f/1m; RPR 105) and Kammeel (7f; 77); dam unplaced 7f/1m 2yo (43), half-sister to 7f 2yo Group 2 winner Good Old Boy Lukey; stable's newcomers are usually best watched.","""[]""",9,10,"""[]""",https://www.rp-assets.com/svg/7/7/9/353977.svg,1320,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,20,12.5,0,0,0,0.01479298854461773,0.08665178222246388,0,0.1033496566735635,0.1626876918123783,0.03235986456274986
rac_11707852,Salisbury,crs_1352,2025-08-29 00:00:00,5:43,6f,Class 4,Flat,2yo,"£5,400",10,Good,Turf,hrs_54555508,Escape Plan,2,colt,Tom Ward,trn_327069,"Upper Lambourn, Berks",36.0,Ms V E Macauley,own_1439860,128,0,62,59,Finley Marsh,jky_287355,46,8,34,"Never figured when 28-1 at Windsor (6f, good/firm) having looked inexperienced throughout","Never figured when 28-1 at Windsor (6f, good to firm) having looked inexperienced throughout.","""[]""",7,1,"""[]""",https://www.rp-assets.com/svg/5/6/9/359965.svg,1320,19.47116566036963,18.430884184308844,19.47116566036963,0,0.125,0.0888888888888889,0,0,0,19.47116566036963,0.13,0.09,0,0,12.82,18.75,0,0,0,0.04517672369843278,0.17061852690527365,0,0.04916019181901938,0.3182448616831455,0.09241607785224915
rac_11711102,Newcastle (AW),crs_35178,2025-08-29 00:00:00,7:00,6f,Class 5,Flat,2yo,"£3,978",5,Standard,AW,hrs_51342242,Social Exclusion,2,filly,James Owen,trn_360648,"Newmarket, Suffolk",53.0,Nick Bradley Racing 18,own_957452,133,72,80,32,Mason Paetel(5),jky_312036,21,180334,7.5,Best run was on AW on debut (5f); not fared quite as well since; interesting back on AW,"Beat two subsequent winners when winning three-runner event over 6f at Southwell on debut (only AW run); has struggled a bit on turf since, last time finishing only fourth of eight in a 7f Musselburgh seller; should do better back on AW.","""[]""",2,2,"""[]""",https://www.rp-assets.com/svg/3/6/3/239363.svg,1320,19.360360361233,18.10059563203177,18.781196426758928,0,0.128205128205128,0.0897666068222621,1,0,0,18.781196426758928,0.09,0.07,0,0,9.68,10.82,0,0,0,0.5572862964391471,0.4611397757161284,0,0.047457431278159774,0.43584173599524995,0.2371857911348343
rac_11707852,Salisbury,crs_1352,2025-08-29 00:00:00,5:43,6f,Class 4,Flat,2yo,"£5,400",10,Good,Turf,hrs_56278264,Castlekeely,2,colt,Eve Johnson Houghton,trn_170280,"Blewbury, Oxfordshire",62.0,Alan Harte,own_1424068,128,0,0,0,Charles Bishop,jky_268881,0,0,10,"40,000euros yearling; stable has some smart 2yos so market confidence would be significant","40,000euros yearling; second foal; dam unraced half-sister to winners Five Avenue (Listed-placed 1m) and Heisman (1m-1m1f); stable has some smart 2yos so market confidence would be significant.","""[]""",6,7,"""[]""",https://www.rp-assets.com/svg/7/1/0/356017.svg,1320,0,0,0,0,0,0,0,0,0,0,0.12,0.11,0,0,11.86,11.69,0,0,0,0.38480844079239984,0.4430090502827393,0,0.4276580910297315,0.47871776021479473,0.6607871055603027
rac_11711102,Newcastle (AW),crs_35178,2025-08-29 00:00:00,7:00,6f,Class 5,Flat,2yo,"£3,978",5,Standard,AW,hrs_54842690,Brimfulofattitude,2,filly,Richard Fahey,trn_72090,"Musley Bank, N Yorks",52.0,Richard Fahey Ebor Racing Club Ltd,own_873008,130,69,77,0,Ethan Tindall(7),jky_305664,16,331,3.75,Won 5f Beverley maiden last time; 6f shoud suit; quite interesting on AW/handicap debut,"1,000 euros yearling; confirmed previous promise when off the mark in Beverley maiden last time (5f, good to firm); step up to 6f should suit; quite interesting on AW/handicap debut.","""[]""",3,1,"""[]""",https://www.rp-assets.com/svg/2/5/2/218252.svg,1320,20.9995556114346,18.172806872625145,0,0,0.428571428571429,0.315789473684211,0,0,0,0,0.1,0.12,0,0,9.3,7.14,7.14,0.2142310635042081,7.5,0.9014290720677327,0.7749517179967662,0,0.9948920135650723,0.6320774607059774,0.7025835514068604
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_55484562,Wee Nan,3,filly,Alan Brown,trn_702,"Yedingham, N Yorks",43.0,Paul Stewart,own_1213408,125,0,13,0,Barry McHugh,jky_235194,25,6,81,"25-1 when remote last of six on Carlisle debut (6f, good) 25 days ago; can only watch","25-1 when remote last of six on Carlisle debut (6f, good) 25 days ago; can only watch.","""[]""",9,3,"""[]""",https://www.rp-assets.com/svg/2/5/3/303352.svg,1320,18.099854364366852,16.488745980707396,18.099854364366852,0,0.166666666666667,0.0487804878048781,0,0,0,18.099854364366852,0.08,0.1,0,0,9.89,9.29,9.09,0.1618837380426784,6.212121212121212,0.002231962613718124,0.06335539672029056,0,0.08645946384963828,0.11957265745084877,0.08440688997507095
rac_11711102,Newcastle (AW),crs_35178,2025-08-29 00:00:00,7:00,6f,Class 5,Flat,2yo,"£3,978",5,Standard,AW,hrs_53181569,Veiled Truth,2,colt,Phillip Makin,trn_322119,"Easingwold, N Yorks",40.0,J Toes & J O'Loan,own_895780,135,74,77,32,Rowan Scott,jky_277695,9,3460,2.88,Best run was over 5f here; fair effort on h'cap debut last week (6f); small field a worry,"Best run was when fourth in a 5f novice here in June; beaten less than 4l when 11th of 19 in a York nursery last week (6f, good to firm; not get best of runs); interesting back on the AW but can pull hard so this small field a concern.","""[]""",1,4,"""[]""",https://www.rp-assets.com/svg/5/4/9/223945.svg,1320,20.20033127549811,18.330849478390466,22.03243169557509,19.39800800035886,0.166666666666667,0.285714285714286,4,0.6666666666666666,0,22.03243169557509,0.08,0.06,0,0,7.41,10.71,8.89,0.0883912787271655,6.377777777777778,0.42711887124248554,0.555633815785807,1,0.9297496272036403,0.6088463367404977,0.8592398166656494
rac_11711102,Newcastle (AW),crs_35178,2025-08-29 00:00:00,7:00,6f,Class 5,Flat,2yo,"£3,978",5,Standard,AW,hrs_49142555,Our Hero Matty,2,gelding,Brian Ellison,trn_39879,"Norton, N Yorks",31.0,The Shuffling Kid Partnership,own_1340748,125,64,76,0,Ben Robinson,jky_285837,33,742606,19,Second in a novice in May; below best after being gelded last month; bit to prove,"In fair form earlier in the season, best run when second in a Carlisle novice in May (6f, good to soft); well beaten after being gelded on last two runs; bit to prove on AW/handicap debut.","""[]""",5,5,"""[]""",https://www.rp-assets.com/svg/7/8/1/335187.svg,1320,18.988484391142276,17.01174289245983,20.22589140893996,0,0.178571428571429,0.137931034482759,0,0,0,17.797096285475078,0.06,0.08,0,0,7.27,7.14,7.23,0.0946462170021095,7.421686746987952,0.09241651172972565,0.2975894994699637,0,0.9104902606067339,0.44379373363248914,0.21540752053260803
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_39962055,Komorkis,3,filly,Richard Fahey,trn_72090,"Musley Bank, N Yorks",52.0,"M & M Racing, Paul Byrne And Partner",own_1321916,125,0,0,0,Oisin Orr,jky_281652,432,35,5.5,Third on the first of two runs last June but hasn't been seen for 432 days (had wind op),"Two outings over 6f on turf last June, showing promise when third on debut; that form puts her in with a shout but the betting is perhaps the best guide after 432 days off the track (has had wind surgery).","""[]""",8,8,"""[]""",https://www.rp-assets.com/svg/9/7/4/330479.svg,1320,19.309007887504094,18.185561350535274,19.962464845057045,0,0.25,0.258064516129032,0,0,0,19.962464845057045,0.1,0.12,0,0,9.3,11.11,7.14,0.2142310635042081,7.5,0.5108912070096178,0.5647760275457684,0,0.9999999997097118,0.5569846625295394,0.684637725353241
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_55665960,Judicature,3,gelding,Joel Parkinson & Sue Smith,trn_376398,"High Eldwick, W Yorks",,Darren Briscoe,own_1443272,130,0,56,0,David Nolan,jky_42996,20,5,51,Never involved when 9l fifth of eight on 7f Redcar debut 20 days ago; best watched,"70,000gns yearling but resold for 3,000gns last month; never involved when 9l fifth of eight on 7f Redcar debut 20 days ago.","""[]""",3,2,"""[]""",https://www.rp-assets.com/svg/8/1/8/360818.svg,1320,19.47475629001667,18.434282978214032,0,0,0.2,0.111111111111111,0,0,0,0,0.11,0,0,0,12.5,13.37,7.69,0.157958687727825,7,0.01450654510000878,0.1173508064903404,0,0.0018618319495057269,0.23852653714332978,0.0678565576672554
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_55453986,Hello Summertime,3,filly,John & Sean Quinn,trn_369855,"Norton, N Yorks",25.0,Ewan And Anna Hyslop,own_1082216,125,0,49,0,Sam Feilden(5),jky_298533,13,79,81,More one for handicaps after this based on her efforts over 6f/7f at Doncaster this month,More one for handicaps after this based on her efforts over 6f/7f at Doncaster this month.,"""[]""",6,5,"""[]""",https://www.rp-assets.com/svg/4/5/5/270554.svg,1320,20.053332169206087,17.893881970763402,20.113700450989334,0,0.125,0.0761904761904762,0,0,0,20.113700450989334,0.09,0.1,0,0,10.64,9.52,7.14,0.2352941176470588,7.5,0.250565950097253,0.2937318454877017,0,0.020640897831110658,0.36971798507324816,0.2714405953884125
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_41189764,Shamacid,3,colt,S Woods,trn_63747,"Newmarket, Suffolk",53.0,The Storm Again Syndicate,own_237512,130,0,84,56,Kevin Stott,jky_275601,12,52,2.2,Stepped up on 7f turf debut when second over 6f on AW 12 days ago; leading claims,Faded on 7f turf debut and left that form behind down at 6f on AW when second of nine at Southwell 12 days ago; a repeat of that form will see him go close at the least in a race lacking depth.,"""[]""",4,1,"""[]""",https://www.rp-assets.com/svg/8/7/3/59378.svg,1320,18.974102492838867,18.180747024861553,18.74129480110123,0,0.285714285714286,0.19047619047619,2,0.8,0,18.74129480110123,0.13,0.09,0,0,8.57,9.52,0,0,0,0.9638220308806749,0.8448401815165536,1,0.647985988330538,0.7371834102316689,0.9397686719894409
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_54933648,Harry Whodeanie,3,gelding,Ben Haslam,trn_201303,"Middleham Moor, N Yorks",11.0,South Yorkshire Racing,own_510068,130,0,51,0,Cam Hardie,jky_278196,27,6,67,More one for the longer term judged on this month's Doncaster debut,This gelded son of Harry Angel is more of a longer-term prospect based on this month's Doncaster debut.,"""[]""",2,6,"""[]""",https://www.rp-assets.com/svg/7/1/5/127517.svg,1320,19.363685267431123,17.91570673532999,19.363685267431123,0,0.166666666666667,0.0816326530612245,0,0,0,19.363685267431123,0.05,0.08,0,0,10.84,10,7.14,0.4105571847507331,7.5,0.11008365681940065,0.1830332716017592,0,0.0045266524458248926,0.28477890580486226,0.10237571597099304
rac_11711115,Newcastle (AW),crs_35178,2025-08-29 00:00:00,8:30,6f,Class 5,Flat,3yo+,"£3,888",9,Standard,AW,hrs_35389102,Natural Force,4,colt,James Tate,trn_233226,"Newmarket, Suffolk",57.0,Saeed Manana,own_68232,140,84,79,0,P J McDonald,jky_230616,25,13,2,Off over two years after debut win but showed promise again at Ripon recently; big player,"Made a bright start with his 5f win at Ascot (soft) in May 2023; didn't return to the track until this month but he showed promise again when third at Ripon (5f, good); entitled to be sharper for the run and bold show looks assured now stepping up to 6f.","""[{\""date\"": \""2023-05-13\"", \""horse\"": \""Natural Force\"", \""horse_id\"": \""hrs_35389102\"", \""race\"": \""Peroni Nastro Azzurro Novice Stakes (GBB Race)\"", \""race_id\"": \""rac_10896145\"", \""course\"": \""Ascot\"", \""course_id\"": \""crs_52\"", \""distance_f\"": \""5\"", \""distance_y\"": \""1100\"", \""quote\"": \""Neil said Natural Force did that quite professionally and would get six furlongs no problem. He handled the ground, but I don't think good ground would be an issue and I thought he always looked the winner. He'd done some nice bits of work with horses who had been running well, but we'll have to see about plans. The Royal meeting wouldn't be ridiculous, but James will have to speak to Saaeed about than that - Philip Robinson, owners' representative.\""}]""",1,9,"""[]""",https://www.rp-assets.com/svg/8/5/0/17058.svg,1320,18.30947048460652,16.791329568004883,0,0,0.5,1.33333333333333,0,0,0,0,0.1,0.17,0,0,10.34,8.65,7.14,0.2352941176470588,7.5,0.9657953441121726,0.8618042137950015,0,0.9999999797481358,0.7537855859006115,0.7598559260368347
